ad_id,clicks,impressions,date_start,date_stop,website_ctr,reach,frequency,spend,publisher_platform,actions_link_click,actions_post_engagement,actions_page_engagement,actions_onsite_conversion.post_save,actions_post_reaction,action_values_offsite_conversion.fb_pixel_add_to_cart,action_values_offsite_conversion.fb_pixel_initiate_checkout,action_values_offsite_conversion.fb_pixel_view_content,action_values_omni_add_to_cart,action_values_omni_initiated_checkout,action_values_omni_view_content,action_values_add_to_cart,action_values_initiate_checkout,actions_offsite_conversion.fb_pixel_add_to_cart,actions_offsite_conversion.fb_pixel_initiate_checkout,actions_offsite_conversion.fb_pixel_view_content,actions_add_to_cart,actions_initiate_checkout,actions_landing_page_view,actions_view_content,actions_post,action_values_offsite_conversion.fb_pixel_add_payment_info,action_values_offsite_conversion.fb_pixel_purchase,action_values_add_payment_info,actions_offsite_conversion.fb_pixel_add_payment_info,actions_offsite_conversion.fb_pixel_purchase,actions_purchase,actions_offsite_conversion.fb_pixel_search,actions_search,actions_offsite_conversion.fb_pixel_lead,actions_comment
23850952429830035,0,1,2022-02-08,2022-02-08,,1,1.0,0.19,unknown,,,,,,,,39990.0,,,39990.0,,,,,15.0,,,10.0,15.0,,,,,,,,,,,
23850952429850035,1,4,2022-02-08,2022-02-08,25.0,3,1.333333,25.22,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,26,703,2022-02-08,2022-02-08,2.27596,652,1.078221,378.59,facebook,16.0,17.0,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,2,231,2022-02-08,2022-02-08,0.865801,228,1.013158,100.26,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,1,2022-02-08,2022-02-08,,1,1.0,0.51,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,5,2022-02-08,2022-02-08,,4,1.25,3.75,unknown,,,,,,2999.0,8997.0,57986.0,2999.0,8997.0,57986.0,2999.0,8997.0,2.0,4.0,24.0,2.0,4.0,13.0,24.0,,2999.0,2999.0,2999.0,3.0,1.0,1.0,,,,
23850952429860035,0,6,2022-02-08,2022-02-08,,5,1.2,1.7,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,21,723,2022-02-08,2022-02-08,2.213001,692,1.044798,430.31,facebook,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,5,203,2022-02-08,2022-02-08,1.970443,200,1.015,69.29,instagram,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,1,2022-02-08,2022-02-08,,1,1.0,0.21,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,3,2022-02-08,2022-02-08,,3,1.0,0.93,unknown,,,,,,,2999.0,54985.0,,2999.0,54985.0,,2999.0,,1.0,26.0,,1.0,15.0,26.0,,,,,,,,,,,
23850952429870035,21,731,2022-02-08,2022-02-08,1.641587,673,1.086181,363.22,facebook,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,2,183,2022-02-08,2022-02-08,1.092896,183,1.0,87.37,instagram,2.0,4.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,1,28,2022-02-08,2022-02-08,3.571429,27,1.037037,15.17,unknown,1.0,1.0,1.0,,,,,37990.0,,,37990.0,,,,,17.0,,,12.0,17.0,,,,,,,,,,,
23850952429880035,0,3,2022-02-08,2022-02-08,,3,1.0,4.29,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,18,846,2022-02-08,2022-02-08,1.182033,786,1.076336,445.7,facebook,10.0,11.0,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,6,174,2022-02-08,2022-02-08,3.448276,172,1.011628,32.39,instagram,6.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,2,2022-02-08,2022-02-08,,2,1.0,0.18,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,0,2022-02-08,2022-02-08,,0,0.0,0.0,unknown,,,,,,,,63988.0,,,63988.0,,,,,21.0,,,15.0,21.0,,,,,,,,,,,
23850875657320035,0,10,2022-02-09,2022-02-09,,4,2.5,0.349767,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,14,650,2022-02-09,2022-02-09,1.384615,532,1.221805,166.399009,facebook,9.0,10.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,38,1468,2022-02-09,2022-02-09,2.111717,1328,1.105422,323.794024,instagram,31.0,41.0,41.0,,9.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850875657320035,0,25,2022-02-09,2022-02-09,,24,1.041667,0.189873,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,3,2022-02-09,2022-02-09,,3,1.0,4.007327,unknown,,,,,,,7998.0,103974.0,,7998.0,103974.0,,7998.0,,3.0,44.0,,3.0,10.0,44.0,,3999.0,7998.0,3999.0,3.0,2.0,2.0,,,,
23850952234250035,0,17,2022-02-09,2022-02-09,,16,1.0625,0.23,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,2,319,2022-02-09,2022-02-09,0.626959,309,1.032362,109.6,facebook,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,16,1023,2022-02-09,2022-02-09,1.368524,996,1.027108,225.54,instagram,14.0,23.0,23.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,14,2022-02-09,2022-02-09,,14,1.0,0.64,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,2999.0,6998.0,46987.0,2999.0,6998.0,46987.0,2999.0,6998.0,3.0,2.0,14.0,3.0,2.0,1.0,14.0,,6998.0,6998.0,6998.0,2.0,1.0,1.0,,,1.0,
23850952234260035,0,4,2022-02-09,2022-02-09,,4,1.0,0.2,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,3,459,2022-02-09,2022-02-09,0.87146,432,1.0625,178.46,facebook,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,7,841,2022-02-09,2022-02-09,0.59453,828,1.0157,190.03,instagram,5.0,7.0,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,12,2022-02-09,2022-02-09,,12,1.0,0.37,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,1,2022-02-09,2022-02-09,,1,1.0,0.04,unknown,,,,,,,,15996.0,,,15996.0,,,,,4.0,,,1.0,4.0,,,,,,,,,,,
23850952234280035,0,7,2022-02-09,2022-02-09,,6,1.166667,0.16,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,107,2022-02-09,2022-02-09,,101,1.059406,37.39,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,2,364,2022-02-09,2022-02-09,0.549451,355,1.025352,114.25,instagram,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,2,2022-02-09,2022-02-09,,2,1.0,0.01,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234280035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,2999.0,,,2999.0,,,,,1.0,,,,1.0,,,,,,,,,,,
23850952308400035,0,1,2022-02-09,2022-02-09,,1,1.0,0.02,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,61,2022-02-09,2022-02-09,,61,1.0,21.44,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,1,22,2022-02-09,2022-02-09,4.545455,21,1.047619,20.75,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,1,2022-02-09,2022-02-09,,1,1.0,0.09,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308400035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,2999.0,,,2999.0,,,,,2.0,,,,2.0,,,,,,,,,,,
23850952308430035,1,11,2022-02-09,2022-02-09,9.090909,10,1.1,0.02,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,212,2022-02-09,2022-02-09,0.471698,199,1.065327,124.5,facebook,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,100,2022-02-09,2022-02-09,,100,1.0,36.78,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-09,2022-02-09,,1,1.0,0.02,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,3999.0,,,3999.0,,,,,2.0,,,1.0,2.0,,,,,,,,,,,
23850952308480035,0,4,2022-02-09,2022-02-09,,4,1.0,0.04,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,2,175,2022-02-09,2022-02-09,1.142857,164,1.067073,80.43,facebook,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,1,97,2022-02-09,2022-02-09,1.030928,95,1.021053,46.62,instagram,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850952308480035,0,2,2022-02-09,2022-02-09,,2,1.0,0.08,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,11997.0,,,11997.0,,,,,4.0,,,,4.0,,,,,,,,,,,
23850952355900035,0,14,2022-02-09,2022-02-09,,12,1.166667,1.0,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,198,2022-02-09,2022-02-09,,192,1.03125,96.33,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,50,2022-02-09,2022-02-09,,50,1.0,55.93,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,3,2022-02-09,2022-02-09,,3,1.0,0.48,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,1,2022-02-09,2022-02-09,,1,1.0,0.48,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,5,2022-02-09,2022-02-09,,2,2.5,0.09,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,6,340,2022-02-09,2022-02-09,1.176471,311,1.093248,119.97,facebook,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,7,1020,2022-02-09,2022-02-09,0.588235,996,1.024096,218.96,instagram,6.0,10.0,10.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,19,2022-02-09,2022-02-09,,19,1.0,0.87,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355910035,0,1,2022-02-09,2022-02-09,,1,1.0,0.2,unknown,,,,,,,,30991.0,,,30991.0,,,,,10.0,,,4.0,10.0,,,,,,,,,,,
23850952358870035,0,5,2022-02-09,2022-02-09,,4,1.25,0.14,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,170,2022-02-09,2022-02-09,,160,1.0625,73.35,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,76,2022-02-09,2022-02-09,,75,1.013333,32.02,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358870035,0,5,2022-02-09,2022-02-09,,5,1.0,0.38,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,3,2022-02-09,2022-02-09,,3,1.0,0.01,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,6,503,2022-02-09,2022-02-09,1.192843,483,1.041408,199.04,facebook,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,14,888,2022-02-09,2022-02-09,1.238739,869,1.021864,201.71,instagram,11.0,16.0,16.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,15,2022-02-09,2022-02-09,,15,1.0,0.63,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952358880035,0,1,2022-02-09,2022-02-09,,1,1.0,0.07,unknown,,,,,,,,65983.0,,,65983.0,,,,,18.0,,,8.0,18.0,,,,,,,,,,,
23850952403370035,2,12,2022-02-09,2022-02-09,16.666667,12,1.0,16.94,audience_network,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,22,986,2022-02-09,2022-02-09,1.115619,929,1.061356,438.8,facebook,11.0,12.0,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,2,139,2022-02-09,2022-02-09,1.438849,138,1.007246,41.1,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,0,1,2022-02-09,2022-02-09,,1,1.0,0.02,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403370035,0,2,2022-02-09,2022-02-09,,2,1.0,1.06,unknown,,,,,,,,33991.0,,,33991.0,,,,,14.0,,,8.0,14.0,,,,,,,,,,,
23850952403390035,1,18,2022-02-09,2022-02-09,5.555556,15,1.2,22.3,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,25,905,2022-02-09,2022-02-09,1.878453,859,1.053551,455.29,facebook,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,1,56,2022-02-09,2022-02-09,,56,1.0,8.71,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,0,2,2022-02-09,2022-02-09,,2,1.0,0.15,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403390035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,35992.0,,,35992.0,,,,,15.0,,,8.0,15.0,,,,,,,,,,,
23850952403400035,0,11,2022-02-09,2022-02-09,,11,1.0,9.0,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,22,1129,2022-02-09,2022-02-09,1.328609,1055,1.070142,470.45,facebook,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,3,134,2022-02-09,2022-02-09,2.238806,134,1.0,28.71,instagram,3.0,5.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,0,5,2022-02-09,2022-02-09,,5,1.0,1.0,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952403400035,0,1,2022-02-09,2022-02-09,,1,1.0,0.7,unknown,,,,,,,2999.0,25992.0,,2999.0,25992.0,,2999.0,,1.0,16.0,,1.0,16.0,16.0,,,,,,,,,,,
23850952407270035,0,5,2022-02-09,2022-02-09,,4,1.25,0.959132,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,14,962,2022-02-09,2022-02-09,1.143451,898,1.071269,443.878185,facebook,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,2,161,2022-02-09,2022-02-09,1.242236,161,1.0,40.543299,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,0,2,2022-02-09,2022-02-09,,2,1.0,0.109901,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407270035,0,1,2022-02-09,2022-02-09,,1,1.0,0.569484,unknown,,,,,,,,8997.0,,,8997.0,,,,,7.0,,,7.0,7.0,,,,,,,,,,,
23850952407290035,0,7,2022-02-09,2022-02-09,,7,1.0,2.628213,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,21,1104,2022-02-09,2022-02-09,1.358696,1057,1.044465,438.851575,facebook,15.0,16.0,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,2,239,2022-02-09,2022-02-09,0.41841,236,1.012712,57.540871,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,0,9,2022-02-09,2022-02-09,,9,1.0,0.659551,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952407290035,0,1,2022-02-09,2022-02-09,,1,1.0,0.309789,unknown,,,,,,,,41990.0,,,41990.0,,,,,18.0,,,14.0,18.0,,,,,,,,,,,
23850952421430035,0,7,2022-02-09,2022-02-09,,6,1.166667,0.91,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,45,994,2022-02-09,2022-02-09,2.414487,707,1.405941,307.94,facebook,24.0,31.0,31.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,17,400,2022-02-09,2022-02-09,3.75,335,1.19403,189.46,instagram,15.0,21.0,21.0,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
23850952421430035,0,9,2022-02-09,2022-02-09,,7,1.285714,0.14,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952421430035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,189969.0,,,189969.0,,,,,54.0,,,23.0,54.0,,,,,,,,,,,
23850952429830035,3,24,2022-02-09,2022-02-09,12.5,23,1.043478,42.614377,audience_network,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,12,789,2022-02-09,2022-02-09,1.39417,748,1.054813,412.548751,facebook,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,4,129,2022-02-09,2022-02-09,1.550388,125,1.032,34.597316,instagram,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,0,1,2022-02-09,2022-02-09,,1,1.0,0.049982,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429830035,0,4,2022-02-09,2022-02-09,,3,1.333333,1.159575,unknown,,,,,,,,20995.0,,,20995.0,,,,,10.0,,,7.0,10.0,,,,,,,,,,,
23850952429850035,25,867,2022-02-09,2022-02-09,1.845444,768,1.128906,454.170969,facebook,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,89,2022-02-09,2022-02-09,,88,1.011364,28.063603,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,2,2022-02-09,2022-02-09,,2,1.0,0.179767,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429850035,0,3,2022-02-09,2022-02-09,,3,1.0,3.345661,unknown,,,,,,,,8997.0,,,8997.0,,,,,6.0,,,13.0,6.0,,,,,,,,,,,
23850952429860035,1,17,2022-02-09,2022-02-09,5.882353,15,1.133333,34.45,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,23,904,2022-02-09,2022-02-09,1.769912,863,1.047509,439.78,facebook,16.0,17.0,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,120,2022-02-09,2022-02-09,,120,1.0,29.73,instagram,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,4,2022-02-09,2022-02-09,,4,1.0,0.71,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429860035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,25992.0,,,25992.0,,,,,12.0,,,13.0,12.0,,,,,,,,2.0,2.0,,
23850952429870035,0,3,2022-02-09,2022-02-09,,3,1.0,13.36,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,19,873,2022-02-09,2022-02-09,1.718213,809,1.07911,402.59,facebook,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,5,172,2022-02-09,2022-02-09,2.325581,172,1.0,62.87,instagram,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,3,2022-02-09,2022-02-09,,3,1.0,0.36,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429870035,0,9,2022-02-09,2022-02-09,,9,1.0,4.38,unknown,,,,,,,,45991.0,,,45991.0,,,,,17.0,,,13.0,17.0,,,,,,,,,,,
23850952429880035,0,13,2022-02-09,2022-02-09,,11,1.181818,10.46,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,22,932,2022-02-09,2022-02-09,1.39485,868,1.073733,429.96,facebook,13.0,14.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,5,117,2022-02-09,2022-02-09,3.418803,116,1.008621,48.84,instagram,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,3,2022-02-09,2022-02-09,,3,1.0,0.9,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952429880035,0,1,2022-02-09,2022-02-09,,1,1.0,0.77,unknown,,,,,,5998.0,2999.0,49987.0,5998.0,2999.0,49987.0,5998.0,2999.0,4.0,2.0,22.0,4.0,2.0,8.0,22.0,,2999.0,2999.0,2999.0,2.0,1.0,1.0,,,,
23850972614440035,0,2,2022-02-09,2022-02-09,,0,0.0,0.12,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,420,7238,2022-02-09,2022-02-09,4.365847,6952,1.041139,214.92,facebook,316.0,320.0,320.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,1,28,2022-02-09,2022-02-09,3.571429,18,1.555556,1.4,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972614440035,0,0,2022-02-09,2022-02-09,,0,0.0,0.0,unknown,,,,,,,,408909.0,,,408909.0,,,1.0,,159.0,1.0,,261.0,159.0,,,,,,,,,,,
23850972637060035,0,15,2022-02-09,2022-02-09,,14,1.071429,42.83,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,1,166,2022-02-09,2022-02-09,,165,1.006061,64.26,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,17,1218,2022-02-09,2022-02-09,0.985222,1176,1.035714,204.68,instagram,12.0,20.0,20.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850972637060035,0,78,2022-02-09,2022-02-09,,78,1.0,57.36,unknown,,,,,,,,35992.0,,,35992.0,,,,,14.0,,,2.0,14.0,,,,,,,,,,,
23850875657320035,0,6,2022-02-10,2022-02-10,,1,6.0,1.6,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,19,751,2022-02-10,2022-02-10,1.731025,582,1.290378,183.75,facebook,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,18,882,2022-02-10,2022-02-10,1.473923,817,1.079559,315.02,instagram,13.0,19.0,19.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,9,2022-02-10,2022-02-10,,9,1.0,0.04,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850875657320035,0,1,2022-02-10,2022-02-10,,1,1.0,0.46,unknown,,,,,,,2999.0,199954.0,,2999.0,199954.0,,2999.0,,2.0,77.0,,2.0,20.0,77.0,,,,,,,,,,,
23850952234250035,12,484,2022-02-10,2022-02-10,2.479339,359,1.348189,25.79,audience_network,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,3,599,2022-02-10,2022-02-10,0.33389,567,1.056437,261.7,facebook,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,7,829,2022-02-10,2022-02-10,0.723764,814,1.018428,146.11,instagram,6.0,10.0,10.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,32,2022-02-10,2022-02-10,,32,1.0,3.03,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234250035,0,7,2022-02-10,2022-02-10,,7,1.0,1.04,unknown,,,,,,,3999.0,49987.0,,3999.0,49987.0,,3999.0,,1.0,13.0,,1.0,6.0,13.0,,,,,,,,,,,
23850952234260035,1,180,2022-02-10,2022-02-10,0.555556,118,1.525424,4.79,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,2,568,2022-02-10,2022-02-10,0.176056,539,1.053803,247.43,facebook,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,4,866,2022-02-10,2022-02-10,0.461894,851,1.017626,166.12,instagram,4.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,16,2022-02-10,2022-02-10,,16,1.0,1.71,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952234260035,0,5,2022-02-10,2022-02-10,,5,1.0,2.44,unknown,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
23850952308430035,0,33,2022-02-10,2022-02-10,,27,1.222222,0.24,audience_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,104,2022-02-10,2022-02-10,0.961538,98,1.061224,43.75,facebook,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,1,30,2022-02-10,2022-02-10,3.333333,30,1.0,12.97,instagram,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,3,2022-02-10,2022-02-10,,3,1.0,0.09,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308430035,0,1,2022-02-10,2022-02-10,,1,1.0,0.14,unknown,,,,,,,,5998.0,,,5998.0,,,,,2.0,,,1.0,2.0,,,,,,,,,,,
23850952308480035,1,15,2022-02-10,2022-02-10,6.666667,14,1.071429,0.1,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,80,2022-02-10,2022-02-10,,72,1.111111,72.86,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952308480035,0,35,2022-02-10,2022-02-10,,35,1.0,6.19,instagram,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,1,77,2022-02-10,2022-02-10,1.298701,62,1.241935,2.09,audience_network,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,94,2022-02-10,2022-02-10,,92,1.021739,37.36,facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,30,2022-02-10,2022-02-10,,30,1.0,4.9,instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,1,2022-02-10,2022-02-10,,1,1.0,0.08,messenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850952355900035,0,1,2022-02-10,2022-02-10,,1,1.0,1.57,unknown,,,,,,,,3999.0,,,3999.0,,,,,2.0,,,1.0,2.0,,,,,,,,,,,
